Standard_Bangla,dialect_speech,English_translation
সাংবাদিক ভাইয়েরা আপনারা প্রশন করেতছেন কিন্তু এখানে জারাই আটক হয়েছে তারাই বলছেন পুলিশ আসতেন মহিলাকে কেন প্রশন করছেন এই জায়গায় অবইদ আপনারা আগে জানেন না আপনারা কেমন সাংবাদিক,সাংবাদিক ভাই অক্কল অনেরা প্রশন করেতছেন কিন্তু এখানে জারাই আটক কইয়িদে তারাই বলছেন পুলিশ আসতেন মহিলাকে কেন প্রশন করছেন এই জায়গায় অবইদ অনেরা আগে জানেন না অনেরা কে্ন সাংবাদিক,
"স্যার সত্যি করে বলেন তো - আপনার আসল কি "" মীরজাফর ইকবাল "" ;-)","সাইর আছা গরি হন অনর আসল নাম কি ""মীরজাফর ইকবাল""।",
সাওয়ার বাল পাপন,সাওয়ার বাল ফাফন।,
সাকিব আল হাসান এর স্টাইল ��,সাকিব আল হাসানর স্টাইল।,
সাকিব ছাড়া বাংলাদেশ মৃত সাকিব কে খমা করে দেওয়া উচিত সাকিব কে ফাসিয়েছে বাংলাদেশ বোড সাকিবের জন্য আমি বাংলাদেশ টিমকে সাফোট,"সাকিব ছাাড়া বাংলাদেশ মরা , সাকিবরে ক্ষমা গরি দন দরহার।  ইতেরে ফাসাইয়্যি বাংলাদেশ বোর্ড। আই ইতের লাই বিলি বাংলাদেশ টীম সাপোর্ট গরি।",
সাকিব ছাড়া বাংলাদেশ ক্রীকেট অচল,সাকিব ছাড়া বাংলাদেশ ক্রিকেট অচল।,
সাকিব জিন্দাবাদ,সাকিব জিন্দাবাদ।,
সাকিব তুমার সাথে আছি ভাই,সাকিব তুয়ার লয় আছি ভাই।,
সাকিব পুরোপুরি ষড়যন্ত্রের শিকারআর এ ষড়যন্ত্রের পেছনে মূখ্য ভূমিকা পালন করছে স্বয়ং বিসিবি বোড কর্তারাই আমরা পাপনের পদত্যাগ চাই,সাকিব পুরোপুরি ষড়যন্ত্রের সিকার আর এ ষড়যন্ত্রের পেছনে মূখ্য ভূমিকা পালন গরের  স্বয়ং বিসিবি বোড কর্তারাই আরা পাপনের পদত্যাগ চাই।,
সাকিব ভাই ছাড়া বাংলাদেশ একদম দুর্বল,সাকিব ভাই ছাড়া বাংলাদেশ ক্রিকেওট দূর্বল।,
আমি আছি সাকিব ভায়ের পাসে,সাকিব ভাইউর ডোউদি আছি।,
সাকিব ভাই হেরে গেলো,সাকিব ভাাই হারি গেইয়্যি।,
