Standard_Bangla,dialect_speech,English_translation
সে এখন নিজে মুখেই বলে তোমার সাথে আবার ও সব ঠিক করছি,হ্যায় এহন নিজের মোহে কয় তোমার লগে ফিররা সব ঠিক করতেয়াছি,
সে এখন আমার পড়াশোনার খরচ দিতে চায় না,হ্যায় এহন মোর পড়ালেহার খরচ দেতে চায় না,
সে বলছিলো সমস্যা নাই,হ্যায় কইছেলে সমেস্যা নাই,
সে কখনো আমার কাছে আমার সামর্থ্যের বাইরে কিছুই চায় নাই,হ্যায় কহনো মোর ধারে মোর সামর্থের বায়রায় কিছুই চায় নাই,
তিনি কি বিদেশ থেকে এসেছেন,হ্যায় কি বিদেশে গোনে আইছে,
সে কারো কথা বলেনা কারো বাসায় যায়না,"হ্যায় কেউর কথা কয়না, কাউরে সম্মান করেনা",
সে কোন দিন স্বীকার করে না,হ্যায় কোন কালে স্বীকার করে না,
তিনি কোন বিষয় নিয়ে কথা বলছিলেন,হ্যায় কোন বিষয় লইয়া কথা কইতেয়াছেলে?,
সে কিভাবে পারলো এতো স্বপ্ন দেখানোর পরে আমাকে ঠকাইতে,হ্যায় ক্যামনে পারছে এত্তো স্বপ্ন দ্যাহাইন্নার পরে মোরে ঠগাইতে?,
উনি শুধুমাত্র আমার সাথে দেখা করার জন্য দেশে আসছে,হ্যায় খালি মোর লগে দ্যাহা করার লইজ্ঞা দেশে আইছে,
সে শুধু আমাকে খাবার টুকু ঠিক মত দেয় যেন কাউকে বলতে না পারি,হ্যায় খালি মোরে খাওন ডু ঠিক মত দ্যায় যানি কাউরে কইতে না পারি,
সে গান গাইতে পছন্দ করে,হ্যায় গান গাইতে পছন্দ করে,
